sentence	label
可怕!桂林小女孩路边惨遭恶犬咬脸，狗主人态度令人发指!	1
【爱播·记者手记】脱贫路上咱村有能人——乌鸡达人陈建钧	0
甘肃3人登1月“中国好人”榜 快看他们都是谁	0
全村上百人参与，已丧尽天良!	1
大手牵小手 共筑平安梦	0
内蒙古：误把刹车当油门 一天俩女司机闯祸	1
横门冲口门片区围堤路水闸、道路、堤坝尘土飞扬，点解决？_南朗镇	1
【脱贫攻坚在隆回】“猪崽扶贫”助民脱贫 - 社会民生 - 隆回新闻网	0
电力设备新能源：可再生能源发展更加顺畅	0
[热点评述] 因港而兴！重大项目纷纷落户，阳逻三大园区竞相发展	0
施某某等17人聚众斗殴案	1
手机号、、开头的注意!看完吓得冷汗都出来了搜...搜狐	1
江苏中理苏州君付加多芬网络涉嫌群体诈骗，求法制媒体曝光..-中商...	1
电车走隧道引车主不满，南宁交警展开严查!骑手走隧道被撞身亡!-...	1
国网汉中供电局圆满完成双节保电工作	0
俄太平洋舰队一军舰起火	1
男子360万买到法拉利事故车 终审判决：退一赔一	1
【贵州脱贫攻坚群英谱·开路先锋】詹廷强:忙碌，只为忙路-当代先锋网	0
陵县新农村改造用环保化粪池成品	0
迷路老人赤脚坐涵洞玩泥巴 民警用人脸识别帮她找到家人	0
六枝交警义不容辞救火为民_火场	0
图信宜市区一男子疑饮醉竟“濑尿”打开车门趴在驾驶室	1
江苏ppp落地率52% 显著高于全国平均水平	0
凉州区公安局宣武派出所破获一起伪造使用公司印章案	0
生日快乐!扫雷英雄:我还有嘴，想做一名...	0
"老年手机族别把""老眼昏花""不当事"	1
滨河路拥政街路灯不亮，需要维修！	1
旬阳：三举措助推新民风建设落地生根	0
十堰热心好大哥杨克海 遇见你是兄弟们的福气!	0
朱一龙遇车刮蹭追尾，盗笔剧组强烈谴责，请理智追星拒绝私生饭	1
1岁娃车祸满脸是血！冰城男医生哄抱看病视频走红，网友：想嫁	1
百色一男子潜入宾馆盗走9万元金首饰，逃到南宁被警方抓获	1
突发！福州十中对面民房一声巨响，防盗网被炸开，多位伤者被紧急送医...	1
青春践行十九大 我与公司共奋进 ——丹东中福在线“五四”青年活动	0
★ 最毒妇人心!一对男女宾馆内发生纠纷 闺蜜凌晨3点拿棒硬闯暴打...	1
“x+1”电商模式让物流配送活起来	0
成昆铁路中断19小时后顺利抢通 运输秩序将陆续恢复正常	0
【采风】了解历史文化 创作诗词作品	0
重庆现惨烈交通事故:奥迪车被防护栏刺穿(图)	1
马兰屯镇政府孔祥全贪污腐败	1
南充中院：举全力 打拒执 决胜“基本解决执行难”	0
灌南一男子不幸身亡，器官捐赠救3人，感动所有人!	0
无处申冤:上海青浦中医医院误诊致人死亡	1
铜川市王益分局民警抓获一名网上逃犯	0
禁传销 反欺诈 柳州打击传销工作再掀起风暴	0
百色老人摔倒路边 他们敢扶！为他们点赞！	0
南通一男子银行卡未离身被盗刷20多万，1个举动让银行全赔	1
百色市工业区管理委员会2018年深化领导班子建设年活动扎实推进	0
那邦镇开展“全面建成小康社会，残疾人一个也不能少”宣传活动	0
【格桑花开 锦绣炉霍】盐小锦馨与炉霍宗塔小学“手牵手”结对帮扶活动	0
超市行窃撞上警察 夫妻盗贼人赃俱获 北京昌平警方破获系列盗窃超市财物案	1
用生命铸就无悔忠诚——追忆海南省文昌市人民检察院检察官周经发	0
来电:街电董事长陈欧、ceo原源诋毁来电，涉嫌商业诽谤	1
因为超载，这位司机已被刑事立案	1
贵州那么美，不去一次多可惜！_搜狐旅游_搜狐网	0
阻人自杀获见义勇为表彰	0
小偷偷电瓶被电死 家属索赔车主20万一分不能少	1
街头举牌的“人体广告”讨人嫌	1
宿迁沭阳贫困残疾人领到20万元救助金——人民政协网	0
【读书荟】县妇联开展党员集中读书活动	0
白河县召开平安建设工作推进会	0
南通刑警获评全国反诈十大先进人物	0
无证帮人开车 被查后谎话连篇	1
布碌仑25人紧急住院 竟是因为这家熟食店...	1
刑警汪荣波每年2万元资助贫困生	0
【放大姜堰联盟经验  倡导社区应急互助】之一：泰州市爱心企业家联合会启动东康社...	0
申集镇一音乐老才子卖菜种子自食其力	0
男子驾摩托致朋友身亡竟还“玩失踪”，两年后终被押回中山刑拘	1
南京一交警盘查时遭嫌疑车辆拖行碾压因公殉职	1
公司人事利用职权侵吞公司收入近10万	1
环境保护部原副部长、党组成员张力军涉嫌严重违纪违法接受调查	1
男扮女装卖淫，大埔嫖客得知后吐了一地!	1
汉中已婚女子脚踩两只船 其男友因爱生恨杀人_网易新闻	1
劳动密集型产业推动就业扶贫“快餐车”	0
我姐姐不小心在明祖陵项庄路口把苹果x丢了，希望大家帮帮忙！！	1
衡南警方破盗窃通信电缆案 当场缴获被盗电缆400余米_手机新浪网	0
移动4g，让政务工作更加高效快捷	0
男子利用职务之便，运用多种手段，贪污农机购置补贴	1
今天下午遂宁一小作坊突发火灾，现场浓烟滚滚甚是可怕！！_棉絮	1
水富有个“编”故事的村官，你认识吗?	0
哥伦比亚：大巴车发生翻车，车上载有篮球队，至少13人死亡	1
女子生完孩子后觉得身体不舒服，去医院检查后，老公怒砸医院	1
昆明宝岛医院收费好吗 关爱自己从健康开始_中国财经时报网	0
请城管局等相关部门高度重视并干预一下“苏果超市”周围的卫生状况	1
宝坻着力改善水环境，将成为生态宜居的“宝地”	0
中国大使与印尼穆斯林共同开斋并启动便民卫生项目	0
守路人的春运：除夕团圆饭4年一次 幻听成职业病_道口	0
暖闻｜养猪户误把7万元当垃圾扔掉，多人帮忙从垃圾场找回	0
“警察打人啦！警察打人啦！”闯灯被拦，竟对民警挥拳大骂三字经！	1
交警大队拉开交通安全宣传进校园序幕_交通违章查询	0
汉阴警方为十余名受害农民工发放被追回的欠薪款近25万元	0
岱崮派出所蒙阴刑警队好样的	0
民生年，潍坊高新区为你做了这些事!	0
"武功男子网上造谣""女学生被性侵"" 被依法拘留_河南周口网_www.cvk..."	1
山西阳泉市地震	1
专治“城市病”的街长来了_今日徐州	0
嵩明召开“农村人居环境整治日”动员会	0
“一方净土”何以沦为贪腐“重灾区”	1
成都府：身为蓉城的骄傲!带你领略成都之美。	0
"两名大四女生揭露副教授""黑历史"" 被以诽谤罪调查-社会快豹-快豹"	1
村里自来水重金属超标多位村民得病 扶贫干部协调20多万安装净水器	0
落实新课标 提高课堂实效——李沧区小学科学思维型课堂教学研讨会纪实	0
责任	0
感恩于心，责任于行，尚志市教育局开展十八岁成人仪式活动	0
一ktv被查，7名俄罗斯金发女郎被揪了出来...	1
市纪委市监委通报七起教育领域违纪违法典型案例	1
大足中学教师在市教学技能大赛创新实验教具赛中喜获佳绩	0
因为5329块钱，财付通被判藐视国家权力罚款40万	1
以忠诚担当作为开创组织工作新局面——党的十八大以来益阳市组织工作成就综述	0
荒郊野外藏着吸毒窝点，天门公安一举抓获16人……	1
中国旅游新闻网:巩义雪花洞景区:向游客强行搭售讲解票 游客质疑:...	1
风雨中 那抹暖心的橘红一直在保畅路上	0
贵州“女愚公”一锤一镐砍山凿洞脱贫(图)	0
女子无聊发城管巡逻配乐“鬼子进村” 因此受到了处罚	1
举报未成，取消我家低保，赤裸裸报复行	1
逆行者 真英雄——消防员程磊火海救出被困女学生_手机网易网	0
劳动节，致敬每一个为桐乡努力的人！	0
「平安守护」固始警方成功捣毁一涉黄窝点	0
记者体验基层警察工作 事无巨细平凡坚守_同城头条-江门93招聘网	0
陕西富县康复医院院长伪造住院手续563人次套取医保资金185万元	1
移动4g打造镇江智慧生活	0
助力乡村教育振兴的“共赢”样板	0
安徽警方近期破获多起电信诈骗案	0
时尚女子专偷名牌 警方寻找被盗商家	1
民警李嘉顺：八年八获嘉奖，成功调解纠纷5000余起	0
渭南：考生录取通知书、身份证号、学籍档案竟然被盗用二十年	1
懒财金服坑害血汗钱！	1
铜川王益民警抓获一名网上逃犯，居然是女性...	1
托克逊：阿热帕提家的羊有“卧室”啦	0
“年例”期间如何确保道路交通安全？茂名交警这份提示真暖……	0
意大利夜店踩踏现场曝光！栏杆受挤忽然倒塌 数百人失控往下摔落	1
一图速览|实施乡村振兴战略，贵州妇联打算这么干!	0
华女拿到绿卡就将丈夫告上法庭，用婚书换绿卡的人究竟有多无耻！	1
16岁中学生闹市飙摩托车 30秒内连撞两车当场丧命	1
“最美鹤城人”系列评选——达乡最美	0
日本全日空机长酒精超标无法执飞 连累677名乘客	1
常熟又有3位市民入选“苏州好人”榜！	0
见义勇为好司机 路遇危难施援手	0
深夜讲述：我的28岁女领导搞权、钱色交易，被指“底线丧尽殆尽”	1
上饶市举办工业设计创新券“进园区”推广活动	0
公园边的绿化带一个月内塌陷了2次，刚做了方案要维修，它又塌了	1
舒马赫昏迷五年苏醒!花费上亿元，妻子拒绝安乐死对车王不离不弃	0
驻村帮扶为村民，免费理发暖人中	0
驻村帮扶为村民，免费理发暖人中	0
有房不能随意出租，盐城两位房东被处罚…	1
刑拘！洛阳33岁男子在潢川糖果ktv附近被查，已移送检察机关！_洪某武	1
男子利用坐牢经历去诈骗，骗走女子20多万	1
吸毒、酒驾、玩手机 女子驾车撞上对向两车	1
河北一男子被女“大仙”施法后身亡	1
贵阳中医脑康医院卑鄙无耻黑心医院!!!_桃花奶-新闻门户	1
拉萨警方让“它们”无所遁形 也是“蛮拼”的	1
劳动节，致敬每一个为桐乡努力的人！	0
商铺着大火 拖拉机发电	1
招投标领域的严重违纪违法，应该严查!	1
零下度连云港赣榆街头一老人被撞倒地无人敢扶，男子跪地抢救老人	0
每日微报｜渭南韩城一父女被困黄河悬崖 消防成功救援	0
六枝交警义不容辞救火为民_火场	0
"乒超方博不满误判""罢赛""抗议 难熄怒火踹翻毛巾桶"	1
蚌埠两男子车内吸毒被查 竟开车冲撞交警致其受伤	1
【格桑花开 锦绣炉霍】盐小锦馨与炉霍宗塔小学“手牵手”结对帮扶活动	0
如意慈善开发区分队助力患病儿童——孩子，加油!	0
美国白人枪击犹太人_捧腹网	1
小客车莫名被“挪车位” 内心无辜 屁股还有点疼	1
美向移民发催泪弹 美墨边境冲突绵延不绝	1
“管镇联动”把家门口的服务零距离融入金桥.碧云	0
市区兴南市场:乱摆乱放堵塞消防通道 亟待整治	1
安康市紫阳县公安局出入境管理大队三举措全力推进年度末各项工作	0
贪污贿赂犯罪_相关新闻报道_财新网	1
益阳车祸一家6口5死1重伤	1
法尔胜：为产业再腾飞插上“双翅”	0
厉害了，横山宽幅梯田缘何引来16家媒体围观	0
专业医护人员手把手教急救	0
挖掘机权属不清又转卖	1
麟游县文物旅游局赴咸阳宣传推介宝鸡旅游_咸阳旅游	0
江苏女子被六旬老汉收留， 没几日竟怀孕， 老汉却只想让女子伺候他	1
沛县法院:审一案教一片，巡回审判赢称赞-徐州门户网站-徐州第一...	0
五彩缤纷开放日 阳光韵舞满狱园——冀东分局监狱开放日广场舞展演惊艳全场	0
玉林交警徒手“撬开”变形车门，救出被困伤者	0
扬泰机场附近，江都一化工厂发生火灾!浓烟滚滚...	1
长沙恒大誉府不讲诚信 愚弄群众诈骗	1
产业扶持摘了贫困帽  - 鄂尔多斯日报社多媒体数字报文章	0
武汉铁路警方成功捣毁一制假窝点 当场查获假火车票 25000 余张	0
全县党政机关事业单位干部通用基本能力提升培训骨干班开班	0
沙特领导的多国联军击毁两艘胡塞武装船只	1
新时代文明实践，曲阜一村一特色村村不重样	0
一中国台湾男子在柬涉毒被判入狱30年，罚款13万！_贩卖毒品	1
丈夫工伤去世妻子因为赔偿款与婆婆发生纠纷，事实婚姻是否..._华律网	1
这个520，当你们秀亲密，我在当雄过虫草节！	0
今天南宁这片格桑花海刷爆朋友圈了!全是人人人人人人人人!!!你去了吗?	0
见义勇为好司机 路遇危难施援手	0
虚假宣传酒店为五星级 bookingcom被罚20万元 - 西宁新闻网	1
至少13人 在加州酒吧枪击事件中死亡	1
贵阳乌当区下坝镇举办首届“四月八”文化节_本地时政_贵阳网	0
你以为抓了鸿茅药酒就完了？神药太多，亟待清理！	1
